lev,Times,bnds,south_north,west_east,Times_bnds,lon,lat,CO
1.0,20190701.229166668,0,40,108,20190101.0,24.8,49.0,162.86986
1.0,20190701.229166668,0,40,109,20190101.0,24.9,49.0,156.90665
1.0,20190701.229166668,0,40,110,20190101.0,25.0,49.0,155.7004
1.0,20190701.229166668,0,41,0,20190101.0,14.0,49.1,155.22556
1.0,20190701.229166668,0,41,1,20190101.0,14.1,49.1,157.8305
1.0,20190701.229166668,0,41,2,20190101.0,14.2,49.1,158.2944
1.0,20190701.229166668,0,41,3,20190101.0,14.3,49.1,156.67581
1.0,20190701.229166668,0,41,4,20190101.0,14.4,49.1,156.21228
1.0,20190701.229166668,0,41,5,20190101.0,14.5,49.1,156.10611
1.0,20190701.229166668,0,41,6,20190101.0,14.6,49.1,156.76625
1.0,20190701.229166668,0,41,7,20190101.0,14.7,49.1,157.27682
1.0,20190701.229166668,0,41,8,20190101.0,14.8,49.1,159.88855
1.0,20190701.229166668,0,41,9,20190101.0,14.9,49.1,159.61722
1.0,20190701.229166668,0,41,10,20190101.0,15.0,49.1,161.65866
1.0,20190701.229166668,0,41,11,20190101.0,15.1,49.1,158.11758
1.0,20190701.229166668,0,41,12,20190101.0,15.2,49.1,158.78508
1.0,20190701.229166668,0,41,13,20190101.0,15.3,49.1,159.9233
1.0,20190701.229166668,0,41,14,20190101.0,15.4,49.1,160.91362
1.0,20190701.229166668,0,41,15,20190101.0,15.5,49.1,160.83797
1.0,20190701.229166668,0,41,16,20190101.0,15.6,49.1,160.4289
1.0,20190701.229166668,0,41,17,20190101.0,15.7,49.1,161.24072
1.0,20190701.229166668,0,41,18,20190101.0,15.8,49.1,162.62175
1.0,20190701.229166668,0,41,19,20190101.0,15.9,49.1,161.38054
1.0,20190701.229166668,0,41,20,20190101.0,16.0,49.1,159.53592
1.0,20190701.229166668,0,41,21,20190101.0,16.1,49.1,160.48889
1.0,20190701.229166668,0,41,22,20190101.0,16.2,49.1,162.46523
1.0,20190701.229166668,0,41,23,20190101.0,16.3,49.1,165.10583
1.0,20190701.229166668,0,41,24,20190101.0,16.4,49.1,166.65967
1.0,20190701.229166668,0,41,25,20190101.0,16.5,49.1,168.95964
1.0,20190701.229166668,0,41,26,20190101.0,16.6,49.1,170.99646
1.0,20190701.229166668,0,41,27,20190101.0,16.7,49.1,166.95502
1.0,20190701.229166668,0,41,28,20190101.0,16.8,49.1,165.22807
1.0,20190701.229166668,0,41,29,20190101.0,16.9,49.1,161.95734
1.0,20190701.229166668,0,41,30,20190101.0,17.0,49.1,159.99013
1.0,20190701.229166668,0,41,31,20190101.0,17.1,49.1,159.03311
1.0,20190701.229166668,0,41,32,20190101.0,17.2,49.1,158.95879
1.0,20190701.229166668,0,41,33,20190101.0,17.3,49.1,159.7581
1.0,20190701.229166668,0,41,34,20190101.0,17.4,49.1,161.19476
1.0,20190701.229166668,0,41,35,20190101.0,17.5,49.1,163.34485
1.0,20190701.229166668,0,41,36,20190101.0,17.6,49.1,162.28479
1.0,20190701.229166668,0,41,37,20190101.0,17.7,49.1,162.74936
1.0,20190701.229166668,0,41,38,20190101.0,17.8,49.1,162.73212
1.0,20190701.229166668,0,41,39,20190101.0,17.9,49.1,163.56963
1.0,20190701.229166668,0,41,40,20190101.0,18.0,49.1,165.48022
1.0,20190701.229166668,0,41,41,20190101.0,18.1,49.1,165.95973
1.0,20190701.229166668,0,41,42,20190101.0,18.2,49.1,165.58682
1.0,20190701.229166668,0,41,43,20190101.0,18.3,49.1,166.89911
1.0,20190701.229166668,0,41,44,20190101.0,18.4,49.1,166.37003
1.0,20190701.229166668,0,41,45,20190101.0,18.5,49.1,166.05783
1.0,20190701.229166668,0,41,46,20190101.0,18.6,49.1,166.48744
1.0,20190701.229166668,0,41,47,20190101.0,18.7,49.1,167.90831
1.0,20190701.229166668,0,41,48,20190101.0,18.8,49.1,167.31091
1.0,20190701.229166668,0,41,49,20190101.0,18.9,49.1,170.18822
1.0,20190701.229166668,0,41,50,20190101.0,19.0,49.1,166.999
1.0,20190701.229166668,0,41,51,20190101.0,19.1,49.1,166.17601
1.0,20190701.229166668,0,41,52,20190101.0,19.2,49.1,165.86943
1.0,20190701.229166668,0,41,53,20190101.0,19.3,49.1,168.61119
1.0,20190701.229166668,0,41,54,20190101.0,19.4,49.1,165.4428
1.0,20190701.229166668,0,41,55,20190101.0,19.5,49.1,164.16698
1.0,20190701.229166668,0,41,56,20190101.0,19.6,49.1,164.12448
1.0,20190701.229166668,0,41,57,20190101.0,19.7,49.1,163.98817
1.0,20190701.229166668,0,41,58,20190101.0,19.8,49.1,164.40793
1.0,20190701.229166668,0,41,59,20190101.0,19.9,49.1,164.90451
1.0,20190701.229166668,0,41,60,20190101.0,20.0,49.1,164.81215
1.0,20190701.229166668,0,41,61,20190101.0,20.1,49.1,164.27275
1.0,20190701.229166668,0,41,62,20190101.0,20.2,49.1,164.99089
1.0,20190701.229166668,0,41,63,20190101.0,20.3,49.1,167.11275
1.0,20190701.229166668,0,41,64,20190101.0,20.4,49.1,166.58203
1.0,20190701.229166668,0,41,65,20190101.0,20.5,49.1,166.45569
1.0,20190701.229166668,0,41,66,20190101.0,20.6,49.1,166.39473
1.0,20190701.229166668,0,41,67,20190101.0,20.7,49.1,166.96579
1.0,20190701.229166668,0,41,68,20190101.0,20.8,49.1,168.11665
1.0,20190701.229166668,0,41,69,20190101.0,20.9,49.1,169.05986
1.0,20190701.229166668,0,41,70,20190101.0,21.0,49.1,169.67365
1.0,20190701.229166668,0,41,71,20190101.0,21.1,49.1,169.95691
1.0,20190701.229166668,0,41,72,20190101.0,21.2,49.1,171.00043
1.0,20190701.229166668,0,41,73,20190101.0,21.3,49.1,166.45134
1.0,20190701.229166668,0,41,74,20190101.0,21.4,49.1,163.37512
1.0,20190701.229166668,0,41,75,20190101.0,21.5,49.1,161.33487
1.0,20190701.229166668,0,41,76,20190101.0,21.6,49.1,159.57626
1.0,20190701.229166668,0,41,77,20190101.0,21.7,49.1,158.08708
1.0,20190701.229166668,0,41,78,20190101.0,21.8,49.1,157.17358
1.0,20190701.229166668,0,41,79,20190101.0,21.9,49.1,155.97571
1.0,20190701.229166668,0,41,80,20190101.0,22.0,49.1,154.50598
1.0,20190701.229166668,0,41,81,20190101.0,22.1,49.1,153.30075
1.0,20190701.229166668,0,41,82,20190101.0,22.2,49.1,151.91257
1.0,20190701.229166668,0,41,83,20190101.0,22.3,49.1,151.06126
1.0,20190701.229166668,0,41,84,20190101.0,22.4,49.1,150.53108
1.0,20190701.229166668,0,41,85,20190101.0,22.5,49.1,149.7057
1.0,20190701.229166668,0,41,86,20190101.0,22.6,49.1,149.24042
1.0,20190701.229166668,0,41,87,20190101.0,22.7,49.1,148.33759
1.0,20190701.229166668,0,41,88,20190101.0,22.8,49.1,148.21169
1.0,20190701.229166668,0,41,89,20190101.0,22.9,49.1,148.7978
1.0,20190701.229166668,0,41,90,20190101.0,23.0,49.1,147.32266
1.0,20190701.229166668,0,41,91,20190101.0,23.1,49.1,146.58456
1.0,20190701.229166668,0,41,92,20190101.0,23.2,49.1,146.6913
1.0,20190701.229166668,0,41,93,20190101.0,23.3,49.1,146.40675
1.0,20190701.229166668,0,41,94,20190101.0,23.4,49.1,146.24408
1.0,20190701.229166668,0,41,95,20190101.0,23.5,49.1,147.14659
1.0,20190701.229166668,0,41,96,20190101.0,23.6,49.1,148.60551
1.0,20190701.229166668,0,41,97,20190101.0,23.7,49.1,150.26077
1.0,20190701.229166668,0,41,98,20190101.0,23.8,49.1,152.11002
1.0,20190701.229166668,0,41,99,20190101.0,23.9,49.1,152.67621
1.0,20190701.229166668,0,41,100,20190101.0,24.0,49.1,152.55066
1.0,20190701.229166668,0,41,101,20190101.0,24.1,49.1,153.46399
1.0,20190701.229166668,0,41,102,20190101.0,24.2,49.1,156.6018
1.0,20190701.229166668,0,41,103,20190101.0,24.3,49.1,165.48215
1.0,20190701.229166668,0,41,104,20190101.0,24.4,49.1,167.71992
1.0,20190701.229166668,0,41,105,20190101.0,24.5,49.1,161.74246
1.0,20190701.229166668,0,41,106,20190101.0,24.6,49.1,160.42413
1.0,20190701.229166668,0,41,107,20190101.0,24.7,49.1,161.22552
1.0,20190701.229166668,0,41,108,20190101.0,24.8,49.1,158.8674
1.0,20190701.229166668,0,41,109,20190101.0,24.9,49.1,155.65991
1.0,20190701.229166668,0,41,110,20190101.0,25.0,49.1,154.44339
1.0,20190701.229166668,0,42,0,20190101.0,14.0,49.2,153.30092
1.0,20190701.229166668,0,42,1,20190101.0,14.1,49.2,156.92078
1.0,20190701.229166668,0,42,2,20190101.0,14.2,49.2,155.86885
1.0,20190701.229166668,0,42,3,20190101.0,14.3,49.2,155.87424
1.0,20190701.229166668,0,42,4,20190101.0,14.4,49.2,155.87181
1.0,20190701.229166668,0,42,5,20190101.0,14.5,49.2,155.81607
1.0,20190701.229166668,0,42,6,20190101.0,14.6,49.2,156.9284
1.0,20190701.229166668,0,42,7,20190101.0,14.7,49.2,159.81471
1.0,20190701.229166668,0,42,8,20190101.0,14.8,49.2,160.67819
1.0,20190701.229166668,0,42,9,20190101.0,14.9,49.2,161.18333
1.0,20190701.229166668,0,42,10,20190101.0,15.0,49.2,160.77623
1.0,20190701.229166668,0,42,11,20190101.0,15.1,49.2,160.76665
1.0,20190701.229166668,0,42,12,20190101.0,15.2,49.2,161.1193
1.0,20190701.229166668,0,42,13,20190101.0,15.3,49.2,158.98648
1.0,20190701.229166668,0,42,14,20190101.0,15.4,49.2,157.08168
1.0,20190701.229166668,0,42,15,20190101.0,15.5,49.2,157.55045
1.0,20190701.229166668,0,42,16,20190101.0,15.6,49.2,158.95828
1.0,20190701.229166668,0,42,17,20190101.0,15.7,49.2,161.93713
1.0,20190701.229166668,0,42,18,20190101.0,15.8,49.2,165.4361
1.0,20190701.229166668,0,42,19,20190101.0,15.9,49.2,171.66411
1.0,20190701.229166668,0,42,20,20190101.0,16.0,49.2,167.44476
1.0,20190701.229166668,0,42,21,20190101.0,16.1,49.2,165.4802
1.0,20190701.229166668,0,42,22,20190101.0,16.2,49.2,165.65701
1.0,20190701.229166668,0,42,23,20190101.0,16.3,49.2,167.5238
1.0,20190701.229166668,0,42,24,20190101.0,16.4,49.2,168.96182
1.0,20190701.229166668,0,42,25,20190101.0,16.5,49.2,171.96268
1.0,20190701.229166668,0,42,26,20190101.0,16.6,49.2,187.05855
1.0,20190701.229166668,0,42,27,20190101.0,16.7,49.2,172.02354
1.0,20190701.229166668,0,42,28,20190101.0,16.8,49.2,170.85631
1.0,20190701.229166668,0,42,29,20190101.0,16.9,49.2,167.15355
1.0,20190701.229166668,0,42,30,20190101.0,17.0,49.2,165.2531
1.0,20190701.229166668,0,42,31,20190101.0,17.1,49.2,162.71759
1.0,20190701.229166668,0,42,32,20190101.0,17.2,49.2,160.8804
1.0,20190701.229166668,0,42,33,20190101.0,17.3,49.2,160.84203
1.0,20190701.229166668,0,42,34,20190101.0,17.4,49.2,162.07909
1.0,20190701.229166668,0,42,35,20190101.0,17.5,49.2,165.5237
1.0,20190701.229166668,0,42,36,20190101.0,17.6,49.2,166.30606
1.0,20190701.229166668,0,42,37,20190101.0,17.7,49.2,170.78094
1.0,20190701.229166668,0,42,38,20190101.0,17.8,49.2,166.6961
1.0,20190701.229166668,0,42,39,20190101.0,17.9,49.2,167.74577
1.0,20190701.229166668,0,42,40,20190101.0,18.0,49.2,169.54971
1.0,20190701.229166668,0,42,41,20190101.0,18.1,49.2,169.1007
1.0,20190701.229166668,0,42,42,20190101.0,18.2,49.2,167.02785
1.0,20190701.229166668,0,42,43,20190101.0,18.3,49.2,167.29799
1.0,20190701.229166668,0,42,44,20190101.0,18.4,49.2,167.81805
1.0,20190701.229166668,0,42,45,20190101.0,18.5,49.2,169.29175
1.0,20190701.229166668,0,42,46,20190101.0,18.6,49.2,172.43205
1.0,20190701.229166668,0,42,47,20190101.0,18.7,49.2,181.74571
1.0,20190701.229166668,0,42,48,20190101.0,18.8,49.2,176.50475
1.0,20190701.229166668,0,42,49,20190101.0,18.9,49.2,170.24577
1.0,20190701.229166668,0,42,50,20190101.0,19.0,49.2,168.6918
1.0,20190701.229166668,0,42,51,20190101.0,19.1,49.2,168.17073
1.0,20190701.229166668,0,42,52,20190101.0,19.2,49.2,168.08282
1.0,20190701.229166668,0,42,53,20190101.0,19.3,49.2,168.0964
1.0,20190701.229166668,0,42,54,20190101.0,19.4,49.2,166.69356
1.0,20190701.229166668,0,42,55,20190101.0,19.5,49.2,165.45645
1.0,20190701.229166668,0,42,56,20190101.0,19.6,49.2,165.18109
1.0,20190701.229166668,0,42,57,20190101.0,19.7,49.2,164.65776
1.0,20190701.229166668,0,42,58,20190101.0,19.8,49.2,165.2529
1.0,20190701.229166668,0,42,59,20190101.0,19.9,49.2,166.39561
1.0,20190701.229166668,0,42,60,20190101.0,20.0,49.2,166.67316
1.0,20190701.229166668,0,42,61,20190101.0,20.1,49.2,165.77278
1.0,20190701.229166668,0,42,62,20190101.0,20.2,49.2,165.71255
1.0,20190701.229166668,0,42,63,20190101.0,20.3,49.2,166.13966
1.0,20190701.229166668,0,42,64,20190101.0,20.4,49.2,166.75554
1.0,20190701.229166668,0,42,65,20190101.0,20.5,49.2,167.31425
1.0,20190701.229166668,0,42,66,20190101.0,20.6,49.2,167.08626
1.0,20190701.229166668,0,42,67,20190101.0,20.7,49.2,167.41632
1.0,20190701.229166668,0,42,68,20190101.0,20.8,49.2,168.29613
1.0,20190701.229166668,0,42,69,20190101.0,20.9,49.2,168.81824
1.0,20190701.229166668,0,42,70,20190101.0,21.0,49.2,168.84294
1.0,20190701.229166668,0,42,71,20190101.0,21.1,49.2,167.96982
1.0,20190701.229166668,0,42,72,20190101.0,21.2,49.2,166.95346
1.0,20190701.229166668,0,42,73,20190101.0,21.3,49.2,164.04085
1.0,20190701.229166668,0,42,74,20190101.0,21.4,49.2,162.01503
1.0,20190701.229166668,0,42,75,20190101.0,21.5,49.2,160.82368
1.0,20190701.229166668,0,42,76,20190101.0,21.6,49.2,159.69284
1.0,20190701.229166668,0,42,77,20190101.0,21.7,49.2,158.41457
1.0,20190701.229166668,0,42,78,20190101.0,21.8,49.2,157.53839
1.0,20190701.229166668,0,42,79,20190101.0,21.9,49.2,156.67929
1.0,20190701.229166668,0,42,80,20190101.0,22.0,49.2,155.95639
1.0,20190701.229166668,0,42,81,20190101.0,22.1,49.2,154.81544
1.0,20190701.229166668,0,42,82,20190101.0,22.2,49.2,153.50273
1.0,20190701.229166668,0,42,83,20190101.0,22.3,49.2,153.38701
1.0,20190701.229166668,0,42,84,20190101.0,22.4,49.2,151.94633
1.0,20190701.229166668,0,42,85,20190101.0,22.5,49.2,150.14484
1.0,20190701.229166668,0,42,86,20190101.0,22.6,49.2,150.13455
1.0,20190701.229166668,0,42,87,20190101.0,22.7,49.2,149.6859
1.0,20190701.229166668,0,42,88,20190101.0,22.8,49.2,148.79025
1.0,20190701.229166668,0,42,89,20190101.0,22.9,49.2,148.11493
1.0,20190701.229166668,0,42,90,20190101.0,23.0,49.2,146.4661
1.0,20190701.229166668,0,42,91,20190101.0,23.1,49.2,145.64342
1.0,20190701.229166668,0,42,92,20190101.0,23.2,49.2,146.07915
1.0,20190701.229166668,0,42,93,20190101.0,23.3,49.2,146.66705
1.0,20190701.229166668,0,42,94,20190101.0,23.4,49.2,147.58102
1.0,20190701.229166668,0,42,95,20190101.0,23.5,49.2,150.40054
1.0,20190701.229166668,0,42,96,20190101.0,23.6,49.2,151.39977
1.0,20190701.229166668,0,42,97,20190101.0,23.7,49.2,151.60292
1.0,20190701.229166668,0,42,98,20190101.0,23.8,49.2,157.73126
1.0,20190701.229166668,0,42,99,20190101.0,23.9,49.2,158.73341
1.0,20190701.229166668,0,42,100,20190101.0,24.0,49.2,154.34406
1.0,20190701.229166668,0,42,101,20190101.0,24.1,49.2,154.32173
1.0,20190701.229166668,0,42,102,20190101.0,24.2,49.2,155.37938
1.0,20190701.229166668,0,42,103,20190101.0,24.3,49.2,157.28812
1.0,20190701.229166668,0,42,104,20190101.0,24.4,49.2,157.22057
1.0,20190701.229166668,0,42,105,20190101.0,24.5,49.2,155.97249
1.0,20190701.229166668,0,42,106,20190101.0,24.6,49.2,156.27034
1.0,20190701.229166668,0,42,107,20190101.0,24.7,49.2,155.23471
1.0,20190701.229166668,0,42,108,20190101.0,24.8,49.2,154.77092
1.0,20190701.229166668,0,42,109,20190101.0,24.9,49.2,153.97437
1.0,20190701.229166668,0,42,110,20190101.0,25.0,49.2,153.61424
1.0,20190701.229166668,0,43,0,20190101.0,14.0,49.3,152.64195
1.0,20190701.229166668,0,43,1,20190101.0,14.1,49.3,155.5015
1.0,20190701.229166668,0,43,2,20190101.0,14.2,49.3,155.57924
1.0,20190701.229166668,0,43,3,20190101.0,14.3,49.3,152.76987
1.0,20190701.229166668,0,43,4,20190101.0,14.4,49.3,153.43257
1.0,20190701.229166668,0,43,5,20190101.0,14.5,49.3,155.34421
1.0,20190701.229166668,0,43,6,20190101.0,14.6,49.3,155.63223
1.0,20190701.229166668,0,43,7,20190101.0,14.7,49.3,159.53705
1.0,20190701.229166668,0,43,8,20190101.0,14.8,49.3,161.90633
1.0,20190701.229166668,0,43,9,20190101.0,14.9,49.3,158.43445
1.0,20190701.229166668,0,43,10,20190101.0,15.0,49.3,157.5909
1.0,20190701.229166668,0,43,11,20190101.0,15.1,49.3,161.41075
1.0,20190701.229166668,0,43,12,20190101.0,15.2,49.3,162.8574
1.0,20190701.229166668,0,43,13,20190101.0,15.3,49.3,161.97118
1.0,20190701.229166668,0,43,14,20190101.0,15.4,49.3,161.67673
1.0,20190701.229166668,0,43,15,20190101.0,15.5,49.3,162.52185
1.0,20190701.229166668,0,43,16,20190101.0,15.6,49.3,163.9639
1.0,20190701.229166668,0,43,17,20190101.0,15.7,49.3,165.49068
1.0,20190701.229166668,0,43,18,20190101.0,15.8,49.3,167.29832
1.0,20190701.229166668,0,43,19,20190101.0,15.9,49.3,170.32434
1.0,20190701.229166668,0,43,20,20190101.0,16.0,49.3,171.82188
1.0,20190701.229166668,0,43,21,20190101.0,16.1,49.3,171.849
1.0,20190701.229166668,0,43,22,20190101.0,16.2,49.3,170.04697
1.0,20190701.229166668,0,43,23,20190101.0,16.3,49.3,169.42137
1.0,20190701.229166668,0,43,24,20190101.0,16.4,49.3,168.42734
1.0,20190701.229166668,0,43,25,20190101.0,16.5,49.3,167.56732
1.0,20190701.229166668,0,43,26,20190101.0,16.6,49.3,168.60233
1.0,20190701.229166668,0,43,27,20190101.0,16.7,49.3,166.61072
1.0,20190701.229166668,0,43,28,20190101.0,16.8,49.3,166.1204
1.0,20190701.229166668,0,43,29,20190101.0,16.9,49.3,165.45
1.0,20190701.229166668,0,43,30,20190101.0,17.0,49.3,167.70439
1.0,20190701.229166668,0,43,31,20190101.0,17.1,49.3,165.26244
1.0,20190701.229166668,0,43,32,20190101.0,17.2,49.3,163.39255
1.0,20190701.229166668,0,43,33,20190101.0,17.3,49.3,162.81523
1.0,20190701.229166668,0,43,34,20190101.0,17.4,49.3,164.85518
1.0,20190701.229166668,0,43,35,20190101.0,17.5,49.3,164.80717
1.0,20190701.229166668,0,43,36,20190101.0,17.6,49.3,167.50325
1.0,20190701.229166668,0,43,37,20190101.0,17.7,49.3,167.34503
1.0,20190701.229166668,0,43,38,20190101.0,17.8,49.3,168.21886
1.0,20190701.229166668,0,43,39,20190101.0,17.9,49.3,170.04262
1.0,20190701.229166668,0,43,40,20190101.0,18.0,49.3,173.93617
1.0,20190701.229166668,0,43,41,20190101.0,18.1,49.3,172.41724
1.0,20190701.229166668,0,43,42,20190101.0,18.2,49.3,170.57661
1.0,20190701.229166668,0,43,43,20190101.0,18.3,49.3,170.44092
1.0,20190701.229166668,0,43,44,20190101.0,18.4,49.3,170.91238
1.0,20190701.229166668,0,43,45,20190101.0,18.5,49.3,171.58546
1.0,20190701.229166668,0,43,46,20190101.0,18.6,49.3,173.69437
1.0,20190701.229166668,0,43,47,20190101.0,18.7,49.3,176.64845
1.0,20190701.229166668,0,43,48,20190101.0,18.8,49.3,175.88626
1.0,20190701.229166668,0,43,49,20190101.0,18.9,49.3,172.72292
1.0,20190701.229166668,0,43,50,20190101.0,19.0,49.3,171.06291
1.0,20190701.229166668,0,43,51,20190101.0,19.1,49.3,169.96498
1.0,20190701.229166668,0,43,52,20190101.0,19.2,49.3,169.78821
1.0,20190701.229166668,0,43,53,20190101.0,19.3,49.3,170.64986
1.0,20190701.229166668,0,43,54,20190101.0,19.4,49.3,170.17769
1.0,20190701.229166668,0,43,55,20190101.0,19.5,49.3,170.06714
1.0,20190701.229166668,0,43,56,20190101.0,19.6,49.3,170.20891
1.0,20190701.229166668,0,43,57,20190101.0,19.7,49.3,169.05148
1.0,20190701.229166668,0,43,58,20190101.0,19.8,49.3,169.82399
1.0,20190701.229166668,0,43,59,20190101.0,19.9,49.3,173.35957
1.0,20190701.229166668,0,43,60,20190101.0,20.0,49.3,174.64963
1.0,20190701.229166668,0,43,61,20190101.0,20.1,49.3,171.47614
1.0,20190701.229166668,0,43,62,20190101.0,20.2,49.3,169.31834
1.0,20190701.229166668,0,43,63,20190101.0,20.3,49.3,168.62547
1.0,20190701.229166668,0,43,64,20190101.0,20.4,49.3,169.02916
1.0,20190701.229166668,0,43,65,20190101.0,20.5,49.3,169.21597
1.0,20190701.229166668,0,43,66,20190101.0,20.6,49.3,169.94672
1.0,20190701.229166668,0,43,67,20190101.0,20.7,49.3,169.97736
1.0,20190701.229166668,0,43,68,20190101.0,20.8,49.3,169.75296
1.0,20190701.229166668,0,43,69,20190101.0,20.9,49.3,170.49069
1.0,20190701.229166668,0,43,70,20190101.0,21.0,49.3,170.48262
1.0,20190701.229166668,0,43,71,20190101.0,21.1,49.3,169.03844
1.0,20190701.229166668,0,43,72,20190101.0,21.2,49.3,168.1449
1.0,20190701.229166668,0,43,73,20190101.0,21.3,49.3,165.51645
1.0,20190701.229166668,0,43,74,20190101.0,21.4,49.3,162.87666
1.0,20190701.229166668,0,43,75,20190101.0,21.5,49.3,161.79263
1.0,20190701.229166668,0,43,76,20190101.0,21.6,49.3,160.932
1.0,20190701.229166668,0,43,77,20190101.0,21.7,49.3,159.6337
1.0,20190701.229166668,0,43,78,20190101.0,21.8,49.3,158.75362
1.0,20190701.229166668,0,43,79,20190101.0,21.9,49.3,157.76219
1.0,20190701.229166668,0,43,80,20190101.0,22.0,49.3,156.92993
1.0,20190701.229166668,0,43,81,20190101.0,22.1,49.3,156.09512
1.0,20190701.229166668,0,43,82,20190101.0,22.2,49.3,154.89032
1.0,20190701.229166668,0,43,83,20190101.0,22.3,49.3,155.13542
1.0,20190701.229166668,0,43,84,20190101.0,22.4,49.3,153.41286
1.0,20190701.229166668,0,43,85,20190101.0,22.5,49.3,150.4435
1.0,20190701.229166668,0,43,86,20190101.0,22.6,49.3,149.62413
1.0,20190701.229166668,0,43,87,20190101.0,22.7,49.3,149.48547
1.0,20190701.229166668,0,43,88,20190101.0,22.8,49.3,147.86201
1.0,20190701.229166668,0,43,89,20190101.0,22.9,49.3,147.11304
1.0,20190701.229166668,0,43,90,20190101.0,23.0,49.3,145.95341
1.0,20190701.229166668,0,43,91,20190101.0,23.1,49.3,144.52838
1.0,20190701.229166668,0,43,92,20190101.0,23.2,49.3,144.3451
1.0,20190701.229166668,0,43,93,20190101.0,23.3,49.3,146.24928
1.0,20190701.229166668,0,43,94,20190101.0,23.4,49.3,151.9491
1.0,20190701.229166668,0,43,95,20190101.0,23.5,49.3,162.56036
1.0,20190701.229166668,0,43,96,20190101.0,23.6,49.3,154.18336
1.0,20190701.229166668,0,43,97,20190101.0,23.7,49.3,149.43404
1.0,20190701.229166668,0,43,98,20190101.0,23.8,49.3,157.07518
1.0,20190701.229166668,0,43,99,20190101.0,23.9,49.3,164.08618
1.0,20190701.229166668,0,43,100,20190101.0,24.0,49.3,153.43028
1.0,20190701.229166668,0,43,101,20190101.0,24.1,49.3,151.50949
1.0,20190701.229166668,0,43,102,20190101.0,24.2,49.3,151.0081
1.0,20190701.229166668,0,43,103,20190101.0,24.3,49.3,151.05342
1.0,20190701.229166668,0,43,104,20190101.0,24.4,49.3,151.06738
1.0,20190701.229166668,0,43,105,20190101.0,24.5,49.3,150.26817
1.0,20190701.229166668,0,43,106,20190101.0,24.6,49.3,150.11098
1.0,20190701.229166668,0,43,107,20190101.0,24.7,49.3,149.97865
1.0,20190701.229166668,0,43,108,20190101.0,24.8,49.3,149.80038
1.0,20190701.229166668,0,43,109,20190101.0,24.9,49.3,150.03017
1.0,20190701.229166668,0,43,110,20190101.0,25.0,49.3,150.23465
1.0,20190701.229166668,0,44,0,20190101.0,14.0,49.4,154.54697
1.0,20190701.229166668,0,44,1,20190101.0,14.1,49.4,155.82918
1.0,20190701.229166668,0,44,2,20190101.0,14.2,49.4,155.7643
1.0,20190701.229166668,0,44,3,20190101.0,14.3,49.4,153.32039
1.0,20190701.229166668,0,44,4,20190101.0,14.4,49.4,153.02995
1.0,20190701.229166668,0,44,5,20190101.0,14.5,49.4,155.25333
1.0,20190701.229166668,0,44,6,20190101.0,14.6,49.4,159.76086
1.0,20190701.229166668,0,44,7,20190101.0,14.7,49.4,164.36627
1.0,20190701.229166668,0,44,8,20190101.0,14.8,49.4,161.25882
1.0,20190701.229166668,0,44,9,20190101.0,14.9,49.4,160.35918
1.0,20190701.229166668,0,44,10,20190101.0,15.0,49.4,159.00613
1.0,20190701.229166668,0,44,11,20190101.0,15.1,49.4,162.40315
1.0,20190701.229166668,0,44,12,20190101.0,15.2,49.4,169.58165
1.0,20190701.229166668,0,44,13,20190101.0,15.3,49.4,169.60733
1.0,20190701.229166668,0,44,14,20190101.0,15.4,49.4,169.35608
1.0,20190701.229166668,0,44,15,20190101.0,15.5,49.4,172.5792
1.0,20190701.229166668,0,44,16,20190101.0,15.6,49.4,177.5583
1.0,20190701.229166668,0,44,17,20190101.0,15.7,49.4,174.65892
1.0,20190701.229166668,0,44,18,20190101.0,15.8,49.4,173.37396
1.0,20190701.229166668,0,44,19,20190101.0,15.9,49.4,171.53
1.0,20190701.229166668,0,44,20,20190101.0,16.0,49.4,171.08908
1.0,20190701.229166668,0,44,21,20190101.0,16.1,49.4,170.80464
1.0,20190701.229166668,0,44,22,20190101.0,16.2,49.4,170.182
1.0,20190701.229166668,0,44,23,20190101.0,16.3,49.4,169.27667
1.0,20190701.229166668,0,44,24,20190101.0,16.4,49.4,168.58813
1.0,20190701.229166668,0,44,25,20190101.0,16.5,49.4,168.1805
1.0,20190701.229166668,0,44,26,20190101.0,16.6,49.4,168.60194
1.0,20190701.229166668,0,44,27,20190101.0,16.7,49.4,166.2958
1.0,20190701.229166668,0,44,28,20190101.0,16.8,49.4,164.78041
1.0,20190701.229166668,0,44,29,20190101.0,16.9,49.4,164.35776
1.0,20190701.229166668,0,44,30,20190101.0,17.0,49.4,166.73056
1.0,20190701.229166668,0,44,31,20190101.0,17.1,49.4,167.86378
1.0,20190701.229166668,0,44,32,20190101.0,17.2,49.4,165.22319
1.0,20190701.229166668,0,44,33,20190101.0,17.3,49.4,162.27475
1.0,20190701.229166668,0,44,34,20190101.0,17.4,49.4,161.6809
1.0,20190701.229166668,0,44,35,20190101.0,17.5,49.4,165.0392
1.0,20190701.229166668,0,44,36,20190101.0,17.6,49.4,166.16116
1.0,20190701.229166668,0,44,37,20190101.0,17.7,49.4,167.19492
1.0,20190701.229166668,0,44,38,20190101.0,17.8,49.4,168.72061
1.0,20190701.229166668,0,44,39,20190101.0,17.9,49.4,171.19232
1.0,20190701.229166668,0,44,40,20190101.0,18.0,49.4,174.99591
